text	label_A	label_B	label_C	label_A_enc	label_B_enc	label_C_enc	sentiment	respect	insult	humiliate	status	dehumanize	attack_defend	hatespeech	target_race	target_religion	target_origin	target_gender	target_sexuality
#FuckTrump and Fuck Republican enablers. https://t.co/1MaL3TiuFf	HOF	PRFN	TIN	1	2.0	1.0	3.7603671550750732	3.7085046768188477	3.4024524688720703	2.946157455444336	3.135915994644165	2.3608686923980713	3.378183126449585	1.2595677375793457	0.0	0.0	0.0	0.0	0.0
Ummm...they are criminals? #FUCKTrump #FUCKMcConnell #FUCKtheGOP https://t.co/v3oQaMlWah	HOF	PRFN	TIN	1	2.0	1.0	3.7050068378448486	3.4545671939849854	3.0837483406066895	2.7690236568450928	2.860152244567871	2.30263352394104	3.0226922035217285	1.0890964269638062	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump Actually it’s not. Hope you have the 💩iest Father’s Day EVER!! #Dickhead #HappyFathersDayObama https://t.co/yuwujN93be	HOF	PRFN	TIN	1	2.0	1.0	2.5420398712158203	2.6457293033599854	2.344680070877075	2.1604044437408447	2.254136323928833	1.6956501007080078	2.210909605026245	0.5601327419281006	0.0	0.0	0.0	1.0	1.0
Dhoni responds to ICC on GLOVES controversy  https://t.co/g3snBPmxTO @msdhoni  #DhoniKeepsTheGlove	NOT	NONE	NONE	0			1.9517377614974976	1.673311471939087	1.2704089879989624	1.1734204292297363	2.0168001651763916	0.8230150938034058	1.8644354343414307	0.09711883217096329	0.0	0.0	1.0	0.0	0.0
Doctors studded almost half of thire life just become a worthy of that WHITE COAT &amp; they have invested a lot of money and time for that. They too have life, they too have families, they are also a human being. They just want respect and safety.   #Savethedoctors #DoctorsFightBack	NOT	NONE	NONE	0			1.1809343099594116	0.923223614692688	0.6231420040130615	0.5650182962417603	1.7431570291519165	0.4782528281211853	1.1213973760604858	0.030610105022788048	1.0	0.0	0.0	0.0	0.0
You are one sick fuck #dickhead https://t.co/2yYIt4KpuA	HOF	PRFN	TIN	1	2.0	1.0	3.8540356159210205	3.8572964668273926	3.522709846496582	3.3506481647491455	3.104485273361206	2.662182092666626	3.101593494415283	1.433237910270691	0.0	0.0	0.0	1.0	1.0
@BrianKarem @realDonaldTrump Ur not being fair to the Man Baby! #fucktrump #VetsAgainstTrump #fuckthatguy https://t.co/7MbmEsMr9F	HOF	PRFN	TIN	1	2.0	1.0	3.138766050338745	3.0957069396972656	2.79182505607605	2.629993200302124	2.5711801052093506	2.1763784885406494	2.5186970233917236	0.7093944549560547	0.0	0.0	0.0	1.0	0.0
@tedlieu But, Good News..   If you are a #MURDERER your money is still #good here.. 🤙🏻👍🏻  #EdBuck https://t.co/pmdoUMsyg2	NOT	NONE	NONE	0			3.020280122756958	2.869495391845703	2.600306987762451	2.2486071586608887	2.5548501014709473	1.8880348205566406	2.5836637020111084	0.49913904070854187	0.0	0.0	0.0	0.0	0.0
I don't think so Dr. Shab , she deserved of your reply. Because her @sagarikaghose thought is pathetic//full of communalism /negativity/totally madness. Better would be 'ignore' , in current scenario, Not single person who are taking her seriously. #DoctorsFightBack https://t.co/HmC6qF3qQs	HOF	HATE	TIN	1	0.0	1.0	2.2483270168304443	1.6386773586273193	1.3247781991958618	1.201289176940918	2.1147077083587646	0.9262863397598267	1.4193309545516968	0.1303938776254654	0.0	0.0	0.0	1.0	0.0
Keep talking Donald. #ImpeachtheMF #FuckTrump #maga #FOXNews @GOP https://t.co/gmAg19WNFz via @HuffPostPol	NOT	NONE	NONE	0			3.2014195919036865	3.2196197509765625	2.9622902870178223	2.7755675315856934	2.677379846572876	2.3897836208343506	2.687174081802368	0.8214893341064453	0.0	0.0	0.0	1.0	0.0
@jonfavs You have no respect for the law, and we have no respect for you. #TraitorInChief  #TraitorInTrump  #PIG  #LyingDonald  @realDonaldTrump  @PressSec  #LyingSHS   #Fucktrump  #Fuckshs	HOF	PRFN	TIN	1	2.0	1.0	3.3235976696014404	3.260035276412964	2.988464832305908	2.7383601665496826	2.8287296295166016	2.475588321685791	2.793938398361206	1.064613938331604	0.0	0.0	0.0	1.0	0.0
Dear @ICC    Next time choose Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow    And let me remind you when @myogiadityanath govt can well organized #Kumbh,   it is just a match #ChooseWisely 😎 🤷     #ShameOnICC    @PMOIndia @narendramodi it's a #NewIndia #NewManagement https://t.co/IneA6QxyZW	NOT	NONE	NONE	0			1.627923846244812	1.5317459106445312	1.239428162574768	1.0934884548187256	1.9889304637908936	0.844590425491333	1.7986990213394165	0.1047871932387352	0.0	0.0	1.0	0.0	0.0
@DearAuntCrabby @pkb50 #TrumpIsATraitor  #McCainsAHero #HappyJohnMcCainDay and do not forget #PenceKnewEverything	NOT	NONE	NONE	0			2.1217870712280273	2.081688404083252	1.6702455282211304	1.5678973197937012	2.0903661251068115	1.350477695465088	1.8906761407852173	0.3545389771461487	0.0	0.0	0.0	1.0	0.0
Hey @ICC what are you doing about the poor management of grounds? Please do something otherwise people will start losing interest in #iccworldcup2019 #ShameOnICC	NOT	NONE	NONE	0			2.4391186237335205	1.9150803089141846	1.5516271591186523	1.4243848323822021	2.1336405277252197	1.0419328212738037	1.908166527748108	0.034041158854961395	0.0	0.0	0.0	0.0	0.0
Caleb Fairley isn't just a jerk, he's human garbage who murdered Lisa Marie Manderach and her infant daughter in 1995. He is currently incarcerated at State Correctional Institution – Fayette in LaBelle, Pennsylvania.   #calebfairley   #forensicfiles  #murderer   #psycho https://t.co/OPuewP1AUH	NOT	NONE	NONE	0			3.2486326694488525	2.8855934143066406	2.5405757427215576	2.437685251235962	2.7053134441375732	2.3535749912261963	2.4619803428649902	0.8203417658805847	0.0	0.0	0.0	1.0	0.0
Makes sense to me. #rapist https://t.co/dD8gfGbCH8	NOT	NONE	NONE	0			2.647519111633301	2.4090020656585693	2.020681858062744	1.8564159870147705	2.294590711593628	1.703831672668457	1.9964886903762817	0.5620653629302979	0.0	0.0	0.0	1.0	0.0
@robreiner Those who voted him in are just as disgusting as he is. Shame!!! #fucktrump #TrumpsAnInternationalDisgrace	NOT	NONE	NONE	0			3.457609176635742	3.078516721725464	2.7614712715148926	2.3908843994140625	2.703460216522217	1.7902355194091797	2.772932767868042	0.5005595684051514	0.0	0.0	0.0	0.0	0.0
#Sackler is synonymous with #murderer     If you associate socially with THE Sackler family, you are #garbage as well.     #HarmReduction #DanBigg	NOT	NONE	NONE	0			2.9487876892089844	2.424015998840332	2.1250221729278564	1.8551545143127441	2.3562283515930176	1.5962648391723633	2.1497485637664795	0.6015380620956421	0.0	0.0	0.0	0.0	0.0
InfoWars and others spread lies on migrants bringing Ebola to US, officials confirm they're lying #Resist #ResistTrump #FuckTrump https://t.co/uGtz5YWZOL	NOT	NONE	NONE	0			3.244990110397339	2.7139039039611816	2.3125298023223877	2.0374252796173096	2.57165789604187	1.692380666732788	2.4023172855377197	0.3613933026790619	0.0	0.0	1.0	0.0	0.0
@SenSchumer That tweet is GOLDEN coming from you @SenSchumer...    What kind of FATHER gets his DAUGHTER'S friend PREGNANT not once but twice &amp; then because of YOU,  that LITTLE GIRL commits suicide?  Yep you're right...WE ARE better than that!    Happy Fathers day #MURDERER https://t.co/t4RdrH5kk8	HOF	OFFN	TIN	1	1.0	1.0	3.1431424617767334	2.8801193237304688	2.6227784156799316	2.2712299823760986	2.501675605773926	1.6655409336090088	2.601836919784546	0.43173325061798096	0.0	0.0	0.0	1.0	0.0
@SenBlumenthal Shouldn't you be out pretending to be a war hero? #Fake #Douchebag https://t.co/mLLproiuEO	NOT	NONE	NONE	0			3.2064411640167236	3.010788917541504	2.6965577602386475	2.4017136096954346	2.5388095378875732	1.778186559677124	2.6492693424224854	0.564789891242981	1.0	0.0	0.0	0.0	0.0
@msdhoni is a world class player and a role model for me, as far as tomorrow's game is concerned I feel we will see him donning the camouflaged gloves, because no power in the world can stop him from showing luv fr hs country and the @adgpi #DhoniVsICC #DhoniKeepsTheGlove #Dhoni	NOT	NONE	NONE	0			2.092266321182251	2.0363073348999023	1.7906824350357056	1.5471088886260986	1.9783958196640015	1.15495765209198	1.868820071220398	0.2496875375509262	0.0	0.0	1.0	0.0	0.0
U.S. court rules against #HaterTrump in immigrant teen abortion case #TrumpIsATraitor  https://t.co/aXLrBvuB9x	NOT	NONE	NONE	0			2.275836706161499	1.6002073287963867	1.1194016933441162	1.0671989917755127	2.127883195877075	0.8835265636444092	1.4897006750106812	0.03340543061494827	0.0	0.0	1.0	0.0	0.0
@PritishNandy How low can u fall in ur hate for BJP? You are even willing to condone the murder of hindus in Bengal....have some shame. #shameless @MamataOfficial is a #murderer #Didler #MamataKaTerror	NOT	NONE	NONE	0			2.9198977947235107	2.2732720375061035	1.986885666847229	1.745675802230835	2.2464210987091064	1.3586163520812988	2.0854194164276123	0.2792297601699829	0.0	1.0	0.0	0.0	0.0
#ICC shut down this event, you cannot handle it efficiently. Call #BCCI instead and they will teach you how to organize big events with easiest way.  #ShameOnICC #icc #CWC19 #RainStopsMatch https://t.co/01iP3BimqP	NOT	NONE	NONE	0			2.425043821334839	2.0739810466766357	1.7056872844696045	1.4776606559753418	2.16852068901062	1.1588969230651855	1.9928103685379028	0.08887676894664764	1.0	0.0	0.0	0.0	0.0
@realDonaldTrump America needs a new president. #TrumpIsATraitor	NOT	NONE	NONE	0			2.0225532054901123	1.9301061630249023	1.530946135520935	1.2096271514892578	1.9128680229187012	0.8180451393127441	2.1057231426239014	0.07755417376756668	0.0	0.0	1.0	0.0	0.0
With due regards to doctors who are currently crying for their own safety....it's a known fact that doctors tend to b highhanded at times in govt. teaching hospitals. They shd understand that they r not gods and r here to serve humanity.#DoctorsFightBack	NOT	NONE	NONE	0			2.650625705718994	2.414940357208252	2.1110737323760986	1.6513819694519043	2.3885743618011475	1.2644944190979004	2.3107848167419434	0.08658508211374283	0.0	1.0	0.0	0.0	0.0
Its totally low class performances by Icc.bells doesn't removed,Raining,gloves matter, , , ,  #ShameOnICC	NOT	NONE	NONE	0			2.701085329055786	2.387233018875122	2.027143955230713	1.9524030685424805	2.3185296058654785	1.6243467330932617	2.1166298389434814	0.33386632800102234	0.0	0.0	0.0	0.0	0.0
@awudrick Guy is such a #douchebag his man card should be revoked	HOF	OFFN	TIN	1	1.0	1.0	3.1274774074554443	2.996556282043457	2.718386173248291	2.289266347885132	2.5572988986968994	1.5913965702056885	2.6427953243255615	0.46495386958122253	0.0	0.0	0.0	1.0	0.0
@realDonaldTrump @POTUS Some day you will be able to use the program yourself if you not in for life!  #TrumpIsATraitor   #TrumpCrimeFamily	NOT	NONE	NONE	0			3.021958112716675	2.7389373779296875	2.412782669067383	2.1190054416656494	2.5200254917144775	1.6958907842636108	2.4663829803466797	0.2404664009809494	0.0	0.0	0.0	0.0	0.0
@realDonaldTrump I'm looking forward to seeing the Secret Service escorting you out of the White House. Then, I'll look forward to seeing the Feds escort you out of your home in handcuffs. #TrumpisaTraitor #TrumpisaCriminal	NOT	NONE	NONE	0			3.3523874282836914	2.8829944133758545	2.540229320526123	2.196425199508667	2.52990984916687	1.6667912006378174	2.7121431827545166	0.3923170268535614	1.0	0.0	1.0	0.0	0.0
If you want to see the most important person that will help save America from the trump regime, put down your phone and look into a mirror...    #ChangeStartsWithYou  #FuckTrump	NOT	NONE	NONE	0			3.3109681606292725	3.224390983581543	3.0027177333831787	2.6602277755737305	2.7571399211883545	2.0307915210723877	2.73045015335083	0.8938999176025391	0.0	0.0	0.0	0.0	0.0
The #Trump staff can't get its lies right once again.    #TrumpIsADisgrace #TrumpLies #TrumpIsATraitor #PutinsPuppet #UnfitToBePresident #TankerAttack   https://t.co/Prw4unRdbP	NOT	NONE	NONE	0			3.2240302562713623	3.089200496673584	2.8202550411224365	2.410316228866577	2.6592795848846436	1.9390767812728882	2.8051869869232178	0.5429564118385315	0.0	0.0	0.0	0.0	0.0
@yohiobaseball @TheLastRefuge2 #BoycottChina if you want a system of fair and reciprocal trade.	NOT	NONE	NONE	0			2.113598585128784	1.9118905067443848	1.5365723371505737	1.2675049304962158	2.036452054977417	0.9285897016525269	2.0266401767730713	0.06799301505088806	0.0	0.0	1.0	0.0	0.0
@JeffreyToobin Look at him...enjoying life...He robbed 2 people of theirs and couldn’t care less...#Murderer	NOT	NONE	NONE	0			3.1445963382720947	2.709646701812744	2.372677803039551	2.229290008544922	2.481689691543579	1.6935137510299683	2.4009249210357666	0.33719757199287415	0.0	0.0	0.0	0.0	0.0
@ICC  now if you have some time in between watching Dhoni's glows .. look at this suspicious activity also. @BCCI   #IndvsAus #DhoniKeepsTheGlove https://t.co/LOBLN9f2dS	NOT	NONE	NONE	0			2.414658308029175	1.9863967895507812	1.7209641933441162	1.5744385719299316	2.0941002368927	1.182115912437439	1.8181430101394653	0.2097887545824051	1.0	0.0	0.0	0.0	0.0
'Mini-Trump across the Channel': EU media on Boris Johnson as British PM https://t.co/jGqko1eruG by @jonhenley #BorisJohnsonShouldNotBePM	NOT	NONE	NONE	0			2.425999641418457	2.285446882247925	1.8837600946426392	1.5130043029785156	2.2055935859680176	1.047405481338501	2.3881995677948	0.25755056738853455	0.0	0.0	1.0	0.0	0.0
Everyone have rights &amp; Moral Duty to Show Respect For his Country's #army &amp; #Forces .   @ICC   For #Dhoni Nation #First  So  Today All of India Says #DhoniKeepsTheGlove   #BalidaanBadge  #DhoniKeSaathDesh   @msdhoni   @BCCI   #WorldCup2019 #INDvAUS #AUSvIND   #ICCWorldCup2019 https://t.co/CE6QmqRTTG	NOT	NONE	NONE	0			1.3459793329238892	1.1338963508605957	0.8117734789848328	0.677301824092865	1.750078558921814	0.5107308626174927	1.403668761253357	0.04304955154657364	0.0	0.0	1.0	0.0	0.0
🗣Fuck #America and this health care shit. These motherfuckas raping us with this shit. #fucktrump. Got nobody else to blame 🤷🏾‍♂️	HOF	PRFN	UNT	1	2.0	0.0	3.851884126663208	3.656010150909424	3.3279027938842773	2.9485089778900146	3.037691354751587	2.269798994064331	3.2737205028533936	1.0735228061676025	0.0	0.0	1.0	0.0	0.0
Misspelled 'getting evicted from medieval monastery you can't afford'  #BolsonaroEnvergonhaoBrasil #douchebag https://t.co/WCAAJBhib9	NOT	NONE	NONE	0			2.5248734951019287	2.1457366943359375	1.7719038724899292	1.607978343963623	2.159137487411499	1.2056407928466797	2.0082006454467773	0.21165713667869568	0.0	0.0	0.0	0.0	0.0
#ShameOnICC here in the UK there is no publicity, no buzz , no news about the cricket and definitely no TV coverage  highlights at midnight! Uk should never be allowed to host again. Selling a national event to Rupert Murdoch's Sky!!	NOT	NONE	NONE	0			3.2845618724823	3.1511282920837402	2.906843662261963	2.369478940963745	2.672917604446411	1.5305261611938477	2.9271559715270996	0.31741002202033997	0.0	0.0	1.0	0.0	0.0
#CloseTheCampsChina #NoToBeijing2022 #boycottchina  China is guilty of ethnic cleansing. The world is silent, whilst people are being killed. Shame on all humankind. You care more about plastic bags than humans. Shame. #UyghurGenocide #DoguTurkistandaZulumVar https://t.co/gShJRqKnuF	NOT	NONE	NONE	0			2.9840710163116455	2.235332489013672	1.873233437538147	1.5347862243652344	2.3098673820495605	1.1584265232086182	2.10235857963562	0.1515016406774521	0.0	0.0	1.0	0.0	0.0
.  Why #trump does NOT Pay his bills?    Because:    #DonTheCon is a grifter  #TinyHands is a mobster    #TrumpIsATraitor  &amp;  MUST Be #ImpeachTrumpNow    #trumpNation must B sent 2 #russia  https://t.co/CwFBGB39xV    #ThursdayThoughts #princeofwhales  #StrongerTogether #BlueWave  #Resist #gop	NOT	NONE	NONE	0			3.5581061840057373	3.475332260131836	3.2461962699890137	2.9918529987335205	2.9511775970458984	2.535613536834717	3.0531628131866455	1.125259280204773	0.0	0.0	1.0	0.0	0.0
@GordonRamsay @Tyson_Fury Gordon Bennet, who would want a selfie with Ramsey #dickhead	HOF	OFFN	TIN	1	1.0	1.0	3.3410816192626953	3.3128437995910645	3.0209922790527344	2.8849120140075684	2.646275281906128	2.1300575733184814	2.6828224658966064	0.8785225749015808	0.0	0.0	0.0	1.0	1.0
Happy birthday @realDonaldTrump. My dog made this for you. Don't eat it all in one sitting.   #fucktrump #DeferrmentDonny #EatShit https://t.co/XdzOOPN8jQ	NOT	NONE	NONE	0			2.2314751148223877	2.39639949798584	1.9691599607467651	1.9020724296569824	2.146235227584839	1.8395371437072754	1.9249014854431152	0.5775387287139893	0.0	0.0	0.0	0.0	0.0
@drharshvardhan @MamataOfficial @TazeenQureshy #Delhi: Doctors at the Northern Railway Central Hospital observe strike over violence against doctors at NRS Medical College and Hospital in Kolkata, West Bengal.    #DoctorsProtest  #DoctorsStrike  #DoctorsFightBack https://t.co/q0AffdnViG	NOT	NONE	NONE	0			2.066344738006592	1.2642912864685059	0.7233613133430481	0.6800041794776917	2.076550006866455	0.5259947776794434	1.3507248163223267	-0.08550795912742615	0.0	0.0	1.0	0.0	0.0
#FuckTrump #treason     Hey @realDonaldTrump. Benedict Arnold called. He says thanks for taking the heat off him. https://t.co/p8E64f5iLS	NOT	NONE	NONE	0			3.063159227371216	2.9854679107666016	2.7003064155578613	2.394763469696045	2.4412319660186768	1.8340182304382324	2.6542000770568848	0.4399028420448303	0.0	1.0	0.0	0.0	0.0
@cricketnext @ICC @msdhoni @BCCI under this new administration has been toothless. Whats the point of holding all the power ? ICC feared d previous regimes of BCCI, not so much anymre. Srinivasan wud hv ensured dat ICC bows to #BCCI 's demand. #DhoniKeepsTheGlove #Dhoni @imVkohli @msdhoni @RaviShastriOfc	NOT	NONE	NONE	0			2.4877777099609375	2.066899299621582	1.7001197338104248	1.4621117115020752	2.168367624282837	1.1260887384414673	2.1417620182037354	0.09449438005685806	0.0	0.0	1.0	0.0	0.0
@realDonaldTrump @nytimes @CNN There is only ONE enemy of the state: YOU #LyingTrump #moneylaundering #rapist	HOF	OFFN	TIN	1	1.0	1.0	3.5580148696899414	3.1641600131988525	2.903838872909546	2.6572978496551514	2.8061025142669678	2.235837459564209	2.8737118244171143	0.8606588244438171	0.0	0.0	0.0	1.0	0.0
@ICC @cricketworldcup   If tomorrow the #INDvPAK match washes out due to rain and mismanagement, than we are definitely gonna boycott the complete world cup. Your horrible bookings, unprofessionalism and mismanagement has ruined the #CricketWorldCup2019   #ShameOnICC   #CWC19	NOT	NONE	NONE	0			2.858677387237549	2.3344666957855225	1.9663563966751099	1.689002275466919	2.3594508171081543	1.133522868156433	2.322385549545288	0.09499017149209976	0.0	0.0	1.0	0.0	0.0
